huawei_nxt_l29_2015_november,887,,huawei,huawei nxt l29,,2015 november
huawei_nxt_tl00_2015_november,888,,huawei,huawei nxt tl00,,2015 november
huawei_nxt_ul00_2015_november,889,,huawei,huawei nxt ul00,,2015 november
huawei_p6_2013_june,890,,huawei,huawei p6,,2013 june
huawei_p6_s_u06_2013_may,891,,huawei,huawei p6 s u06,,2013 may
huawei_p6_u06_2013_june,892,,huawei,huawei p6 u06,,2013 june
huawei_p6_u06_2013_may,893,,huawei,huawei p6 u06,,2013 may
huawei_p6_u06_s_u06_2013_may,894,,huawei,huawei p6 u06 s u06,,2013 may
huawei_p7__l07_2014_june,895,,huawei,huawei p7  l07,,2014 june
huawei_p7_2014_may,896,,huawei,huawei p7,,2014 may
huawei_p7_l00_2014_may,897,,huawei,huawei p7 l00,,2014 may
huawei_p7_l09_2014_june,898,,huawei,huawei p7 l09,,2014 june
huawei_p7_l10_2014_june,899,,huawei,huawei p7 l10,,2014 june
huawei_p8max_2015_july,900,,huawei,huawei p8max,,2015 july
huawei_pe_cl00_2014_december,901,,huawei,huawei pe cl00,,2014 december
huawei_pe_tl00m_2014_december,902,,huawei,huawei pe tl00m,,2014 december
huawei_pe_tl10_2014_december,903,,huawei,huawei pe tl10,,2014 december
huawei_pe_ul00_2014_december,904,,huawei,huawei pe ul00,,2014 december
huawei_plk_2015_july,905,,huawei,huawei plk,,2015 july
huawei_plk_al10_2015_july,906,,huawei,huawei plk al10,,2015 july
huawei_plk_cl00_2015_july,907,,huawei,huawei plk cl00,,2015 july
huawei_plk_l01_2015_july,908,,huawei,huawei plk l01,,2015 july
huawei_plk_tl00_2015_july,909,,huawei,huawei plk tl00,,2015 july
huawei_plk_tl01h_2015_july,910,,huawei,huawei plk tl01h,,2015 july
huawei_plk_tl10h_2015_july,911,,huawei,huawei plk tl10h,,2015 july
huawei_plk_ul00_2015_july,912,,huawei,huawei plk ul00,,2015 july
huawei_rio_al00_2015_august,913,,huawei,huawei rio al00,,2015 august
huawei_rio_l01_2015_october,914,,huawei,huawei rio l01,,2015 october
huawei_rio_l02_2015_october,915,,huawei,huawei rio l02,,2015 october
huawei_rio_l03_2015_october,916,,huawei,huawei rio l03,,2015 october
huawei_sc_ul10_2015_april,917,,huawei,huawei sc ul10,,2015 april
huawei_scc_u21_2015_march,918,,huawei,huawei scc u21,,2015 march
huawei_scl_al00_2015_july,919,,huawei,huawei scl al00,,2015 july
huawei_scl_cl00_2015_july,920,,huawei,huawei scl cl00,,2015 july
huawei_scl_l01_2015_july,921,,huawei,huawei scl l01,,2015 july
huawei_scl_l02_2015_july,922,,huawei,huawei scl l02,,2015 july
huawei_scl_l21_2015_march,923,,huawei,huawei scl l21,,2015 march
huawei_scl_tl00h_2015_july,924,,huawei,huawei scl tl00h,,2015 july
huawei_scl_u31_2015_march,925,,huawei,huawei scl u31,,2015 march
huawei_t8951_2013_april,926,,huawei,huawei t8951,,2013 april
huawei_tag_al00_2015_december,927,,huawei,huawei tag al00,,2015 december
huawei_tit_al00_2015_october,928,,huawei,huawei tit al00,,2015 october
huawei_u8666e_51_2012_july,929,,huawei,huawei u8666e 51,,2012 july
huawei_u8818_2012_february,930,,huawei,huawei u8818,,2012 february
huawei_u9200_2012_june,931,,huawei,huawei u9200,,2012 june
huawei_u9508_2012_november,932,,huawei,huawei u9508,,2012 november
huawei_w1_u00_2013_january,933,,huawei,huawei w1 u00,,2013 january
huawei_x100_l09_2014_october,934,,huawei,huawei x100 l09,,2014 october
huawei_y220_u00_2014_march,935,,huawei,huawei y220 u00,,2014 march
huawei_y220_u05_2014_march,936,,huawei,huawei y220 u05,,2014 march
huawei_y221_u03_2014_december,937,,huawei,huawei y221 u03,,2014 december
huawei_y221_u12_2014_december,938,,huawei,huawei y221 u12,,2014 december
huawei_y221_u22_2014_december,939,,huawei,huawei y221 u22,,2014 december
huawei_y300_0100_2013_april,940,,huawei,huawei y300 0100,,2013 april
huawei_y320_u10_2013_december,941,,huawei,huawei y320 u10,,2013 december
huawei_y320_u151_2013_december,942,,huawei,huawei y320 u151,,2013 december
huawei_y320_u30_2013_december,943,,huawei,huawei y320 u30,,2013 december
huawei_y320_u351_2013_december,944,,huawei,huawei y320 u351,,2013 december
huawei_y330_u01_2014_march,945,,huawei,huawei y330 u01,,2014 march
huawei_y330_u05_2014_march,946,,huawei,huawei y330 u05,,2014 march
huawei_y330_u11_2014_march,947,,huawei,huawei y330 u11,,2014 march
huawei_y336_u02_2015_january,948,,huawei,huawei y336 u02,,2015 january
huawei_y360_u03_2015_march,949,,huawei,huawei y360 u03,,2015 march
huawei_y360_u23_2015_june,950,,huawei,huawei y360 u23,,2015 june
huawei_y360_u31_2015_june,951,,huawei,huawei y360 u31,,2015 june
huawei_y360_u61_2015_june,952,,huawei,huawei y360 u61,,2015 june
huawei_y511_u10_2013_november,953,,huawei,huawei y511 u10,,2013 november
huawei_y511_u251_2014_march,954,,huawei,huawei y511 u251,,2014 march
huawei_y511_u30_2014_march,955,,huawei,huawei y511 u30,,2014 march
huawei_y520_u03_2014_december,956,,huawei,huawei y520 u03,,2014 december
huawei_y520_u12_2014_december,957,,huawei,huawei y520 u12,,2014 december
huawei_y520_u22_2014_december,958,,huawei,huawei y520 u22,,2014 december
huawei_y530_u00_2014_february,959,,huawei,huawei y530 u00,,2014 february
huawei_y530_u051_2014_february,960,,huawei,huawei y530 u051,,2014 february
huawei_y536a1_2014_october,961,,huawei,huawei y536a1,,2014 october
huawei_y541_u02_2015_may,962,,huawei,huawei y541 u02,,2015 may
huawei_y550_l01_2014_november,963,,huawei,huawei y550 l01,,2014 november
huawei_y550_l02_2014_november,964,,huawei,huawei y550 l02,,2014 november
huawei_y560_l01_2014_november,965,,huawei,huawei y560 l01,,2014 november
huawei_y560_l23_2013_september,966,,huawei,huawei y560 l23,,2013 september
huawei_y560_u02_2013_september,967,,huawei,huawei y560 u02,,2013 september
huawei_y600__u20_2014_april,968,,huawei,huawei y600  u20,,2014 april
huawei_y600_2014_april,969,,huawei,huawei y600,,2014 april
huawei_y600_u00_2014_april,970,,huawei,huawei y600 u00,,2014 april
huawei_y625_u13_2015_april,971,,huawei,huawei y625 u13,,2015 april
huawei_y625_u21_2015_april,972,,huawei,huawei y625 u21,,2015 april
huawei_y625_u43_2015_april,973,,huawei,huawei y625 u43,,2015 april
huawei_y625_u51_2015_april,974,,huawei,huawei y625 u51,,2015 april
huawei_y635_l01_2015_march,975,,huawei,huawei y635 l01,,2015 march
huawei_y635_l02_2015_march,976,,huawei,huawei y635 l02,,2015 march
huawei_y635_l21_2015_march,977,,huawei,huawei y635 l21,,2015 march
hummer_h1_2013_april,978,,hummer,hummer h1,,2013 april
hyundai_l505_2015_march,979,,hyundai,hyundai l505,,2015 march
i_cherry_c131_2013_september,980,,i_cherry,i cherry c131,,2013 september
i_joy_i_call_400_2013_january,981,,i_joy,i joy i call 400,,2013 january
i_mobile_i_style_7.8_2012_october,982,,i_mobile,i mobile i style 7.8,,2012 october
i_mobile_i_style_8.5_2015_february,983,,i_mobile,i mobile i style 8.5,,2015 february
i_mobile_i_style_810_2015_september,984,,i_mobile,i mobile i style 810,,2015 september
i_mobile_i_style_q4_2012_december,985,,i_mobile,i mobile i style q4,,2012 december
i_mobile_iq_5.7_2015_april,986,,i_mobile,i mobile iq 5.7,,2015 april
i_mobile_iq_5.8_dtv_2012_october,987,,i_mobile,i mobile iq 5.8 dtv,,2012 october
i_mobile_iq_6.1_2013_august,988,,i_mobile,i mobile iq 6.1,,2013 august
i_mobile_iq_9_2013_june,989,,i_mobile,i mobile iq 9,,2013 june
i_mobile_iq_ii_2015_august,990,,i_mobile,i mobile iq ii,,2015 august
i_mobile_iq_z_2015_june,991,,i_mobile,i mobile iq z,,2015 june
iball_3.5kke__2013_december,992,,iball,iball 3.5kke ,,2013 december
iball_andi_3.5_2014_march,993,,iball,iball andi 3.5,,2014 march
iball_andi_3.5_kke_2013_july,994,,iball,iball andi 3.5 kke,,2013 july
iball_andi_3.5_kke_glory_2013_july,995,,iball,iball andi 3.5 kke glory,,2013 july
iball_andi_3.5v_grabit2_2012_october,996,,iball,iball andi 3.5v grabit2,,2012 october
iball_andi_4.5_2014_january,997,,iball,iball andi 4.5,,2014 january
iball_andi_4.5_glitter_2014_april,998,,iball,iball andi 4.5 glitter,,2014 april
iball_andi_4.5_glitter_2014_october,999,,iball,iball andi 4.5 glitter,,2014 october
iball_andi_4.5_k6_2013_december,1000,,iball,iball andi 4.5 k6,,2013 december
iball_andi_4.5_ripple_2012_october,1001,,iball,iball andi 4.5 ripple,,2012 october
iball_andi_4.5c_magnifico_2013_september,1002,,iball,iball andi 4.5c magnifico,,2013 september
iball_andi_4.5d_2013_may,1003,,iball,iball andi 4.5d,,2013 may
iball_andi_4.5h_2013_november,1004,,iball,iball andi 4.5h,,2013 november
iball_andi_4.5m_enigma__2014_september,1005,,iball,iball andi 4.5m enigma ,,2014 september
iball_andi_4.5m_enigma_2014_september,1006,,iball,iball andi 4.5m enigma,,2014 september
iball_andi_4.5z_2013_november,1007,,iball,iball andi 4.5z,,2013 november
iball_andi_4.7g_cobalt_2012_october,1008,,iball,iball andi 4.7g cobalt,,2012 october
iball_andi_4_ips_tiger_2012_october,1009,,iball,iball andi 4 ips tiger,,2012 october
iball_andi_4di__2013_november,1010,,iball,iball andi 4di ,,2013 november
iball_andi_4di_2013_july,1011,,iball,iball andi 4di,,2013 july
iball_andi_4f_waves_2014_october,1012,,iball,iball andi 4f waves,,2014 october
iball_andi_4h_tiger__2014_october,1013,,iball,iball andi 4h tiger ,,2014 october
iball_andi_4p_class_x_2015_june,1014,,iball,iball andi 4p class x,,2015 june
iball_andi_4u_2014_october,1015,,iball,iball andi 4u,,2014 october
iball_andi_5.5h_weber_2015_march,1016,,iball,iball andi 5.5h weber,,2015 march
iball_andi_5.5n2_2013_december,1017,,iball,iball andi 5.5n2,,2013 december
iball_andi_5_e7_2013_november,1018,,iball,iball andi 5 e7,,2013 november
iball_andi_5f_infinito_2015_april,1019,,iball,iball andi 5f infinito,,2015 april
iball_andi_5h_quadro_2013_august,1020,,iball,iball andi 5h quadro,,2013 august
iball_andi_5k_2014_august,1021,,iball,iball andi 5k,,2014 august
iball_andi_5m_xotic_2015_february,1022,,iball,iball andi 5m xotic,,2015 february
iball_andi_5u_platino_2015_august,1023,,iball,iball andi 5u platino,,2015 august
iball_andi_avonte_5_2015_june,1024,,iball,iball andi avonte 5,,2015 june
iball_andi_hd6_2013_september,1025,,iball,iball andi hd6,,2013 september
iball_andi_sprinter_4g_2015_october,1026,,iball,iball andi sprinter 4g,,2015 october
iball_andi_uddaan_2012_october,1027,,iball,iball andi uddaan,,2012 october
iball_andi3.5kke_super_2013_october,1028,,iball,iball andi3.5kke super,,2013 october
iball_andi3.5v_genius2_2015_july,1029,,iball,iball andi3.5v genius2,,2015 july
iball_andi4.5d_royale_2014_april,1030,,iball,iball andi4.5d royale,,2014 april
iball_andi4.5q_2012_december,1031,,iball,iball andi4.5q,,2012 december
iball_andi4_arc_2014_december,1032,,iball,iball andi4 arc,,2014 december
iball_andi4_b2_3g_2014_january,1033,,iball,iball andi4 b2 3g,,2014 january
iball_andi4_b2_ips_2014_january,1034,,iball,iball andi4 b2 ips,,2014 january
iball_andi4_ips_gem_2014_may,1035,,iball,iball andi4 ips gem,,2014 may
iball_andi5_m8_2013_december,1036,,iball,iball andi5 m8,,2013 december
iball_andi5_stallion_2014_october,1037,,iball,iball andi5 stallion,,2014 october
iball_andi5k_sparkle_2014_february,1038,,iball,iball andi5k sparkle,,2014 february
iball_andi5li_2013_may,1039,,iball,iball andi5li,,2013 may
iball_andi5t_cobalt2_2014_march,1040,,iball,iball andi5t cobalt2,,2014 march
iball_cobalt_solus_4g_2015_september,1041,,iball,iball cobalt solus 4g,,2015 september
iberry_auxus_aura_a1_2014_september,1042,,iberry,iberry auxus aura a1,,2014 september
iberry_auxus_beast_2015_april,1043,,iberry,iberry auxus beast,,2015 april
iberry_auxus_one_2014_december,1044,,iberry,iberry auxus one,,2014 december
icemobile_gravity_pro_2013_june,1045,,icemobile,icemobile gravity pro,,2013 june
icemobile_prime_5.5_2014_august,1046,,icemobile,icemobile prime 5.5,,2014 august
icubot_a600_2012_october,1047,,icubot,icubot a600,,2012 october
idea_aurus_iii_2013_july,1048,,idea,idea aurus iii,,2013 july
idea_i4901_2014_august,1049,,idea,idea i4901,,2014 august
idea_ultra_2013_october,1050,,idea,idea ultra,,2013 october
idea_ultra_pro_2012_october,1051,,idea,idea ultra pro,,2012 october
ilium_l1100_2013_september,1052,,ilium,ilium l1100,,2013 september
imo_s89_2013_april,1053,,imo,imo s89,,2013 april
inew_i3000_2013_may,1054,,inew,inew i3000,,2013 may
inew_i4000s_2014_may,1055,,inew,inew i4000s,,2014 may
inew_l1_a_2014_june,1056,,inew,inew l1 a,,2014 june
inew_m2_2012_october,1057,,inew,inew m2,,2012 october
inew_v,1058,,inew,,,
inew_v3_2014_january,1059,,inew,inew v3,,2014 january
inew_v3_e_2014_january,1060,,inew,inew v3 e,,2014 january
inew_v3_plus_2014_january,1061,,inew,inew v3 plus,,2014 january
inew_v7a_2014_september,1062,,inew,inew v7a,,2014 september
inew_v8_plus_2015_february,1063,,inew,inew v8 plus,,2015 february
infinix_note_2_2015_november,1064,,infinix,infinix note 2,,2015 november
infinix_surfsmart_x351_2014_december,1065,,infinix,infinix surfsmart x351,,2014 december
infinix_x451_2012_october,1066,,infinix,infinix x451,,2012 october
infinix_x506_2014_october,1067,,infinix,infinix x506,,2014 october
infinix_x509_2015_july,1068,,infinix,infinix x509,,2015 july
infinix_x510_2015_march,1069,,infinix,infinix x510,,2015 march
infinix_x551_2015_march,1070,,infinix,infinix x551,,2015 march
infinix_x597_2014_november,1071,,infinix,infinix x597,,2014 november
infocus_m2_2015_march,1072,,infocus,infocus m2,,2015 march
infocus_m260_2015_november,1073,,infocus,infocus m260,,2015 november
infocus_m2plus_2014_november,1074,,infocus,infocus m2plus,,2014 november
infocus_m320_2012_october,1075,,infocus,infocus m320,,2012 october
infocus_m330_2015_april,1076,,infocus,infocus m330,,2015 april
infocus_m350_2015_june,1077,,infocus,infocus m350,,2015 june
infocus_m370_2015_july,1078,,infocus,infocus m370,,2015 july
infocus_m370i_2015_july,1079,,infocus,infocus m370i,,2015 july
infocus_m510t_2013_september,1080,,infocus,infocus m510t,,2013 september
infocus_m530_2015_june,1081,,infocus,infocus m530,,2015 june
infocus_m535_2015_october,1082,,infocus,infocus m535,,2015 october
infocus_m680_2015_december,1083,,infocus,infocus m680,,2015 december
infocus_m808_2015_july,1084,,infocus,infocus m808,,2015 july
infocus_m810_2014_july,1085,,infocus,infocus m810,,2014 july
infocus_m812_2015_september,1086,,infocus,infocus m812,,2015 september
infocus_m812i_2015_september,1087,,infocus,infocus m812i,,2015 september
infone_x_cite4.5_2013_september,1088,,infone,infone x cite4.5,,2013 september
ingram_micro_m1010_2014_april,1089,,ingram_micro,ingram micro m1010,,2014 april
innjoo_fire_plus_3g_2013_september,1090,,innjoo,innjoo fire plus 3g,,2013 september
innjoo_fire_plus_lte_2015_september,1091,,innjoo,innjoo fire plus lte,,2015 september
innjoo_fire2_lte_2015_march,1092,,innjoo,innjoo fire2 lte,,2015 march
innjoo_i1k_2014_december,1093,,innjoo,innjoo i1k,,2014 december
innjoo_i1s_2014_august,1094,,innjoo,innjoo i1s,,2014 august
innjoo_i2_2013_september,1095,,innjoo,innjoo i2,,2013 september
innjoo_i2s_2013_september,1096,,innjoo,innjoo i2s,,2013 september
innjoo_note_e_dual_sim_2014_november,1097,,innjoo,innjoo note e dual sim,,2014 november
innjoo_one_3g_hd_2015_june,1098,,innjoo,innjoo one 3g hd,,2015 june
inovacel_s23c_2012_october,1099,,inovacel,inovacel s23c,,2012 october
inovo_i_401_plus_one_2013_september,1100,,inovo,inovo i 401 plus one,,2013 september
intex_a1_2015_january,1101,,intex,intex a1,,2015 january
intex_aqua_3g__2015_january,1102,,intex,intex aqua 3g ,,2015 january
intex_aqua_3g_2014_june,1103,,intex,intex aqua 3g,,2014 june
intex_aqua_3g_2015_august,1104,,intex,intex aqua 3g,,2015 august
intex_aqua_3g_mini_2014_november,1105,,intex,intex aqua 3g mini,,2014 november
intex_aqua_3g_pro_2015_june,1106,,intex,intex aqua 3g pro,,2015 june
intex_aqua_3g_strong_2015_june,1107,,intex,intex aqua 3g strong,,2015 june
intex_aqua_3x_2014_may,1108,,intex,intex aqua 3x,,2014 may
intex_aqua_4.5e_2014_december,1109,,intex,intex aqua 4.5e,,2014 december
intex_aqua_4_2014_june,1110,,intex,intex aqua 4,,2014 june
intex_aqua_4g__2015_june,1111,,intex,intex aqua 4g ,,2015 june
intex_aqua_4x_2014_september,1112,,intex,intex aqua 4x,,2014 september
intex_aqua_5x_2015_february,1113,,intex,intex aqua 5x,,2015 february
intex_aqua_a2_2013_september,1114,,intex,intex aqua a2,,2013 september
intex_aqua_ace_2015_october,1115,,intex,intex aqua ace,,2015 october
intex_aqua_air_2015_november,1116,,intex,intex aqua air,,2015 november
intex_aqua_air_ii_2013_september,1117,,intex,intex aqua air ii,,2013 september
intex_aqua_amaze_2014_october,1118,,intex,intex aqua amaze,,2014 october
intex_aqua_curve_2014_january,1119,,intex,intex aqua curve,,2014 january
intex_aqua_curve_mini_2014_july,1120,,intex,intex aqua curve mini,,2014 july
intex_aqua_desire_2015_april,1121,,intex,intex aqua desire,,2015 april
intex_aqua_dream_ii_2015_august,1122,,intex,intex aqua dream ii,,2015 august
intex_aqua_glam_2015_september,1123,,intex,intex aqua glam,,2015 september
intex_aqua_hd_5.0_2013_september,1124,,intex,intex aqua hd 5.0,,2013 september
intex_aqua_i_4_2013_august,1125,,intex,intex aqua i 4,,2013 august
intex_aqua_i_5_2013_june,1126,,intex,intex aqua i 5,,2013 june
intex_aqua_i_5_hd_2014_may,1127,,intex,intex aqua i 5 hd,,2014 may
intex_aqua_i3_2014_june,1128,,intex,intex aqua i3,,2014 june
intex_aqua_i4_2013_june,1129,,intex,intex aqua i4,,2013 june
intex_aqua_i5_mini_2014_may,1130,,intex,intex aqua i5 mini,,2014 may
intex_aqua_i5_octa_2014_december,1131,,intex,intex aqua i5 octa,,2014 december
intex_aqua_i6_2013_november,1132,,intex,intex aqua i6,,2013 november
intex_aqua_i7_2013_september,1133,,intex,intex aqua i7,,2013 september
intex_aqua_life_ii_2015_may,1134,,intex,intex aqua life ii,,2015 may
intex_aqua_life_iii_2015_september,1135,,intex,intex aqua life iii,,2015 september
intex_aqua_life_v_2015_september,1136,,intex,intex aqua life v,,2015 september
intex_aqua_m5_2015_april,1137,,intex,intex aqua m5,,2015 april
intex_aqua_n11_2014_september,1138,,intex,intex aqua n11,,2014 september
intex_aqua_n15_2014_june,1139,,intex,intex aqua n15,,2014 june
intex_aqua_n4_2014_april,1140,,intex,intex aqua n4,,2014 april
intex_aqua_n7_2015_march,1141,,intex,intex aqua n7,,2015 march
intex_aqua_p2_2015_september,1142,,intex,intex aqua p2,,2015 september
intex_aqua_p3_2012_october,1143,,intex,intex aqua p3,,2012 october
intex_aqua_play_2015_october,1144,,intex,intex aqua play,,2015 october
intex_aqua_power__2015_april,1145,,intex,intex aqua power ,,2015 april
intex_aqua_power_2014_december,1146,,intex,intex aqua power,,2014 december
intex_aqua_power_hd_2015_february,1147,,intex,intex aqua power hd,,2015 february
intex_aqua_power_ii_2015_september,1148,,intex,intex aqua power ii,,2015 september
intex_aqua_pro_2015_june,1149,,intex,intex aqua pro,,2015 june
intex_aqua_q1_2015_january,1150,,intex,intex aqua q1,,2015 january
intex_aqua_q2_2015_may,1151,,intex,intex aqua q2,,2015 may
intex_aqua_q3_2015_february,1152,,intex,intex aqua q3,,2015 february
intex_aqua_q7_2015_november,1153,,intex,intex aqua q7,,2015 november
intex_aqua_q7_pro_2015_december,1154,,intex,intex aqua q7 pro,,2015 december
intex_aqua_r2_2012_october,1155,,intex,intex aqua r2,,2012 october
intex_aqua_r3_2012_october,1156,,intex,intex aqua r3,,2012 october
intex_aqua_r4__2015_september,1157,,intex,intex aqua r4 ,,2015 september
intex_aqua_r4_2012_october,1158,,intex,intex aqua r4,,2012 october
intex_aqua_slice_2014_october,1159,,intex,intex aqua slice,,2014 october
intex_aqua_slice_ii_2015_september,1160,,intex,intex aqua slice ii,,2015 september
intex_aqua_speed_2014_october,1161,,intex,intex aqua speed,,2014 october
intex_aqua_speed_hd_2015_april,1162,,intex,intex aqua speed hd,,2015 april
intex_aqua_star_4g_2015_december,1163,,intex,intex aqua star 4g,,2015 december
intex_aqua_star_5.0_2014_october,1164,,intex,intex aqua star 5.0,,2014 october
intex_aqua_star_hd_2014_september,1165,,intex,intex aqua star hd,,2014 september
intex_aqua_star_ii_16_gb_2015_february,1166,,intex,intex aqua star ii 16 gb,,2015 february
intex_aqua_star_ii_2015_february,1167,,intex,intex aqua star ii,,2015 february
intex_aqua_star_ii_hd_2015_may,1168,,intex,intex aqua star ii hd,,2015 may
intex_aqua_star_l_2015_february,1169,,intex,intex aqua star l,,2015 february
intex_aqua_star_power_2014_september,1170,,intex,intex aqua star power,,2014 september
intex_aqua_style_4.0_2014_august,1171,,intex,intex aqua style 4.0,,2014 august
intex_aqua_style_mini_2014_september,1172,,intex,intex aqua style mini,,2014 september
intex_aqua_style_pro_2014_august,1173,,intex,intex aqua style pro,,2014 august
intex_aqua_style_x_2014_october,1174,,intex,intex aqua style x,,2014 october
intex_aqua_super_2015_november,1175,,intex,intex aqua super,,2015 november
intex_aqua_t2_2014_september,1176,,intex,intex aqua t2,,2014 september
intex_aqua_t3_2013_august,1177,,intex,intex aqua t3,,2013 august
intex_aqua_t4_2014_november,1178,,intex,intex aqua t4,,2014 november
intex_aqua_trend_2015_august,1179,,intex,intex aqua trend,,2015 august
intex_aqua_turbo_4g_2015_march,1180,,intex,intex aqua turbo 4g,,2015 march
intex_aqua_v__2013_september,1181,,intex,intex aqua v ,,2013 september
intex_aqua_v5_2015_august,1182,,intex,intex aqua v5,,2015 august
intex_aqua_wave_2015_november,1183,,intex,intex aqua wave,,2015 november
intex_aqua_wonder_2013_april,1184,,intex,intex aqua wonder,,2013 april
intex_aqua_xtreme_2014_december,1185,,intex,intex aqua xtreme,,2014 december
intex_aqua_xtreme_ii_2015_june,1186,,intex,intex aqua xtreme ii,,2015 june
intex_aqua_y2__2015_april,1187,,intex,intex aqua y2 ,,2015 april
intex_aqua_y2_2013_august,1188,,intex,intex aqua y2,,2013 august
intex_aqua_y2_2015_february,1189,,intex,intex aqua y2,,2015 february
intex_aqua_y2_power_2015_july,1190,,intex,intex aqua y2 power,,2015 july
intex_aqua_y2_pro_2014_october,1191,,intex,intex aqua y2 pro,,2014 october
intex_aqua_y2_remote_2015_february,1192,,intex,intex aqua y2 remote,,2015 february
intex_aqua_y4_2015_march,1193,,intex,intex aqua y4,,2015 march
intex_aqua_young_2015_october,1194,,intex,intex aqua young,,2015 october
intex_aquasense5.0_2015_august,1195,,intex,intex aquasense5.0,,2015 august
intex_cloud__y13_plus_2014_january,1196,,intex,intex cloud  y13 plus,,2014 january
intex_cloud_3g_candy_2016_january,1197,,intex,intex cloud 3g candy,,2016 january
intex_cloud_4g_star_2015_august,1198,,intex,intex cloud 4g star,,2015 august
intex_cloud_champ_2016_january,1199,,intex,intex cloud champ,,2016 january
intex_cloud_cube_2015_december,1200,,intex,intex cloud cube,,2015 december
intex_cloud_m5_ii_2015_may,1201,,intex,intex cloud m5 ii,,2015 may
intex_cloud_m6_2015_april,1202,,intex,intex cloud m6,,2015 april
intex_cloud_n12_2014_october,1203,,intex,intex cloud n12,,2014 october
intex_cloud_pace_2015_august,1204,,intex,intex cloud pace,,2015 august
intex_cloud_power__2015_may,1205,,intex,intex cloud power ,,2015 may
intex_cloud_swift_2015_october,1206,,intex,intex cloud swift,,2015 october
intex_cloud_x11_2014_january,1207,,intex,intex cloud x11,,2014 january
intex_cloud_x12_2014_february,1208,,intex,intex cloud x12,,2014 february
intex_cloud_x3_2013_july,1209,,intex,intex cloud x3,,2013 july
intex_cloud_x4_2013_august,1210,,intex,intex cloud x4,,2013 august
intex_cloud_x5_2014_august,1211,,intex,intex cloud x5,,2014 august
intex_cloud_y11_2014_january,1212,,intex,intex cloud y11,,2014 january
intex_cloud_y12_2014_january,1213,,intex,intex cloud y12,,2014 january
intex_cloud_y17_2012_october,1214,,intex,intex cloud y17,,2012 october
intex_cloud_y2_2013_august,1215,,intex,intex cloud y2,,2013 august
intex_cloud_y3_2014_january,1216,,intex,intex cloud y3,,2014 january
intex_cloud_y4__2014_march,1217,,intex,intex cloud y4 ,,2014 march
intex_cloud_y4_2014_march,1218,,intex,intex cloud y4,,2014 march
intex_cloud_zest_2015_november,1219,,intex,intex cloud zest,,2015 november
intex_q1_plus_2015_april,1220,,intex,intex q1 plus,,2015 april
intex_qua_q4_2015_june,1221,,intex,intex qua q4,,2015 june
intex_t5_2014_november,1222,,intex,intex t5,,2014 november
intex_x1_2013_july,1223,,intex,intex x1,,2013 july
intex_y2_2015_july,1224,,intex,intex y2,,2015 july
intex_y3_2015_january,1225,,intex,intex y3,,2015 january
iocean_x9_2015_march,1226,,iocean,iocean x9,,2015 march
ipro_wave_3.5_2014_october,1227,,ipro,ipro wave 3.5,,2014 october
irulu_v1_2015_january,1228,,irulu,irulu v1,,2015 january
itel_it1352_2012_july,1229,,itel,itel it1352,,2012 july
itel_it1403_2015_june,1230,,itel,itel it1403,,2015 june
itel_it1452_2015_april,1231,,itel,itel it1452,,2015 april
itel_it1500_2014_november,1232,,itel,itel it1500,,2014 november
itel_it1506_2015_march,1233,,itel,itel it1506,,2015 march
izoom_1201_2015_april,1234,,izoom,izoom 1201,,2015 april
jeep_z6_2014_june,1235,,jeep,jeep z6,,2014 june
jiake_c2000_2012_october,1236,,jiake,jiake c2000,,2012 october
jiake_g9006_2012_october,1237,,jiake,jiake g9006,,2012 october
jiake_s6_2015_june,1238,,jiake,jiake s6,,2015 june
jiake_v10_2014_november,1239,,jiake,jiake v10,,2014 november
jiayu_g3_2014_may,1240,,jiayu,jiayu g3,,2014 may
jiayu_g4_2013_june,1241,,jiayu,jiayu g4,,2013 june
jiayu_jiayu_s3_2015_march,1242,,jiayu,jiayu jiayu s3,,2015 march
jiayu_jy_g3_2012_september,1243,,jiayu,jiayu jy g3,,2012 september
jiayu_jy_g4_2013_february,1244,,jiayu,jiayu jy g4,,2013 february
jiayu_jy_g4c_2012_october,1245,,jiayu,jiayu jy g4c,,2012 october
jiayu_jy_s3_2015_march,1246,,jiayu,jiayu jy s3,,2015 march
jiayu_s3_2015_april,1247,,jiayu,jiayu s3,,2015 april
jlt_k501_2014_april,1248,,jlt,jlt k501,,2014 april
just5_blaster_2_2014_october,1249,,just5,just5 blaster 2,,2014 october
jyl_g9000_2014_november,1250,,jyl,jyl g9000,,2014 november
k_odyssey_saga_2013_september,1251,,k,k odyssey saga,,2013 september
k_touch_a11_plus_2014_march,1252,,zh,k odyssey saga,,2013 september
karbonn__2014_september,1253,,k_touch,k touch a11 plus,,2014 march
karbonn_a1,1254,,karbonn,karbonn ,,2014 september
karbonn_a1__2012_september,1255,,karbonn,,,
karbonn_a1__2013_november,1256,,karbonn,karbonn a1 ,,2012 september
karbonn_a1__champ_2014_august,1257,,karbonn,karbonn a1 ,,2013 november
karbonn_a1__super_2014_august,1258,,karbonn,karbonn a1  champ,,2014 august
karbonn_a1_champ_2013_september,1259,,karbonn,karbonn a1  super,,2014 august
karbonn_a101_2012_october,1260,,karbonn,karbonn a1 champ,,2013 september
karbonn_a104_2012_october,1261,,karbonn,karbonn a101,,2012 october
