micromax_a58_2013_october,1953,,micromax,micromax a300,,2014 june,,Micromax A300
micromax_a59_2014_december,1954,,micromax,micromax a300 gold,,2014 june,,Micromax A300 Gold
micromax_a61_2013_december,1955,,micromax,micromax a310,,2014 september,,Micromax A310
micromax_a63_2013_september,1956,,micromax,micromax a311,,2014 september,,Micromax A311
micromax_a65_2013_january,1957,,micromax,micromax a315,,2014 september,,Micromax A315
micromax_a66_2002_july,1958,,micromax,micromax a316,,2015 june,,Micromax A316
micromax_a67_2013_august,1959,,micromax,micromax a35,,2013 february,,Micromax A35
micromax_a69_2014_may,1960,,micromax,micromax a350,,2014 january,,Micromax A350
micromax_a71_2014_january,1961,,micromax,micromax a37,,2014 february,,Micromax A37
micromax_a72_2013_april,1962,,micromax,micromax a37b,,2014 february,,Micromax A37B
micromax_a74_2013_september,1963,,micromax,micromax a40,,2013 september,,Micromax A40
micromax_a76_2012_october,1964,,micromax,micromax a47,,2014 june,,Micromax A47
micromax_a77_2013_december,1965,,micromax,micromax a54,,2013 january,,Micromax A54
micromax_a79_2014_december,1966,,micromax,micromax a58,,2013 october,,Micromax A58
micromax_a82_2015_february,1967,,micromax,micromax a59,,2014 december,,Micromax A59
micromax_a86_2013_july,1968,,micromax,micromax a61,,2013 december,,Micromax A61
micromax_a88_2012_december,1969,,micromax,micromax a63,,2013 september,,Micromax A63
micromax_a89_2013_january,1970,,micromax,micromax a65,,2013 january,,Micromax A65
micromax_a90s_2012_october,1971,,micromax,micromax a66,,2002 july,,Micromax A66
micromax_a91_2013_march,1972,,micromax,micromax a67,,2013 august,,Micromax A67
micromax_a92_2013_june,1973,,micromax,micromax a69,,2014 may,,Micromax A69
micromax_a93_2014_august,1974,,micromax,micromax a71,,2014 january,,Micromax A71
micromax_a94_2014_january,1975,,micromax,micromax a72,,2013 april,,Micromax A72
micromax_a96_2014_february,1976,,micromax,micromax a74,,2013 september,,Micromax A74
micromax_a99_2014_december,1977,,micromax,micromax a76,,2012 october,,Micromax A76
micromax_ad3520_2015_january,1978,,micromax,micromax a77,,2013 december,,Micromax A77
micromax_ad4500_2014_november,1979,,micromax,micromax a79,,2014 december,,Micromax A79
micromax_aq4501_2013_september,1980,,micromax,micromax a82,,2015 february,,Micromax A82
micromax_aq4502_2013_september,1981,,micromax,micromax a86,,2013 july,,Micromax A86
micromax_aq5000_2015_january,1982,,micromax,micromax a88,,2012 december,,Micromax A88
micromax_aq5001_2015_march,1983,,micromax,micromax a89,,2013 january,,Micromax A89
micromax_bolt_a067_2015_january,1984,,micromax,micromax a90s,,2012 october,,Micromax A90S
micromax_bolt_a068_2014_january,1985,,micromax,micromax a91,,2013 march,,Micromax A91
micromax_bolt_a46_2014_february,1986,,micromax,micromax a92,,2013 june,,Micromax A92
micromax_canvas_selfie_3_2015_august,1987,,micromax,micromax a93,,2014 august,,Micromax A93
micromax_d200_2015_june,1988,,micromax,micromax a94,,2014 january,,Micromax A94
micromax_d303_2015_april,1989,,micromax,micromax a96,,2014 february,,Micromax A96
micromax_d304_2015_march,1990,,micromax,micromax a99,,2014 december,,Micromax A99
micromax_d320_2015_april,1991,,micromax,micromax ad3520,,2015 january,,Micromax Ad3520
micromax_d321_2013_december,1992,,micromax,micromax ad4500,,2014 november,,Micromax Ad4500
micromax_e311_2015_may,1993,,micromax,micromax aq4501,,2013 september,,Micromax Aq4501
micromax_e313_2015_august,1994,,micromax,micromax aq4502,,2013 september,,Micromax Aq4502
micromax_e352_2015_march,1995,,micromax,micromax aq5000,,2015 january,,Micromax Aq5000
micromax_e353_2015_november,1996,,micromax,micromax aq5001,,2015 march,,Micromax Aq5001
micromax_e451_2015_december,1997,,micromax,micromax bolt a067,,2015 january,,Micromax Bolt A067
micromax_e455_2014_september,1998,,micromax,micromax bolt a068,,2014 january,,Micromax Bolt A068
micromax_e471_2015_june,1999,,micromax,micromax bolt a46,,2014 february,,Micromax Bolt A46
micromax_e481_2015_november,2000,,micromax,micromax canvas selfie 3,,2015 august,,Micromax Canvas Selfie 3
micromax_mt500_2014_june,2001,,micromax,micromax d200,,2015 june,,Micromax D200
micromax_q324_2015_march,2002,,micromax,micromax d303,,2015 april,,Micromax D303
micromax_q325_2013_september,2003,,micromax,micromax d304,,2015 march,,Micromax D304
micromax_q331_2015_october,2004,,micromax,micromax d320,,2015 april,,Micromax D320
micromax_q332_2015_october,2005,,micromax,micromax d321,,2013 december,,Micromax D321
micromax_q333_2015_may,2006,,micromax,micromax e311,,2015 may,,Micromax E311
micromax_q334_2015_september,2007,,micromax,micromax e313,,2015 august,,Micromax E313
micromax_q335_2015_may,2008,,micromax,micromax e352,,2015 march,,Micromax E352
micromax_q336_2015_may,2009,,micromax,micromax e353,,2015 november,,Micromax E353
micromax_q338_2015_september,2010,,micromax,micromax e451,,2015 december,,Micromax E451
micromax_q339_2015_october,2011,,micromax,micromax e455,,2014 september,,Micromax E455
micromax_q340_2015_august,2012,,micromax,micromax e471,,2015 june,,Micromax E471
micromax_q345_2015_june,2013,,micromax,micromax e481,,2015 november,,Micromax E481
micromax_q355_2015_april,2014,,micromax,micromax mt500,,2014 june,,Micromax Mt500
micromax_q370_2015_march,2015,,micromax,micromax q324,,2015 march,,Micromax Q324
micromax_q371_2015_february,2016,,micromax,micromax q325,,2013 september,,Micromax Q325
micromax_q372_2015_may,2017,,micromax,micromax q331,,2015 october,,Micromax Q331
micromax_q380_2015_april,2018,,micromax,micromax q332,,2015 october,,Micromax Q332
micromax_q382_2015_march,2019,,micromax,micromax q333,,2015 may,,Micromax Q333
micromax_q391_2015_may,2020,,micromax,micromax q334,,2015 september,,Micromax Q334
micromax_q392_2015_september,2021,,micromax,micromax q335,,2015 may,,Micromax Q335
micromax_q394_2015_may,2022,,micromax,micromax q336,,2015 may,,Micromax Q336
micromax_q395_2015_november,2023,,micromax,micromax q338,,2015 september,,Micromax Q338
micromax_q400_2015_october,2024,,micromax,micromax q339,,2015 october,,Micromax Q339
micromax_q411_2015_september,2025,,micromax,micromax q340,,2015 august,,Micromax Q340
micromax_q412_2015_november,2026,,micromax,micromax q345,,2015 june,,Micromax Q345
micromax_q413_2015_march,2027,,micromax,micromax q355,,2015 april,,Micromax Q355
micromax_q414_2015_november,2028,,micromax,micromax q370,,2015 march,,Micromax Q370
micromax_q415_2015_march,2029,,micromax,micromax q371,,2015 february,,Micromax Q371
micromax_q416_2015_march,2030,,micromax,micromax q372,,2015 may,,Micromax Q372
micromax_q417_2015_december,2031,,micromax,micromax q380,,2015 april,,Micromax Q380
micromax_q450_2015_june,2032,,micromax,micromax q382,,2015 march,,Micromax Q382
micromax_q469_2015_september,2033,,micromax,micromax q391,,2015 may,,Micromax Q391
micromax_q491_2015_november,2034,,micromax,micromax q392,,2015 september,,Micromax Q392
micromax_s300_2015_march,2035,,micromax,micromax q394,,2015 may,,Micromax Q394
micromax_s301_2015_july,2036,,micromax,micromax q395,,2015 november,,Micromax Q395
micromax_s302_2015_october,2037,,micromax,micromax q400,,2015 october,,Micromax Q400
micromax_w121_2014_july,2038,,micromax,micromax q411,,2015 september,,Micromax Q411
micromax_yu4711_2015_september,2039,,micromax,micromax q412,,2015 november,,Micromax Q412
micromax_yu5510_2015_july,2040,,micromax,micromax q413,,2015 march,,Micromax Q413
micromax_yu5510a_2015_july,2041,,micromax,micromax q414,,2015 november,,Micromax Q414
microsoft_640_xl_2015_april,2042,,micromax,micromax q415,,2015 march,,Micromax Q415
microsoft_lumia_1520_2013_october,2043,,micromax,micromax q416,,2015 march,,Micromax Q416
microsoft_lumia_532_2015_february,2044,,micromax,micromax q417,,2015 december,,Micromax Q417
microsoft_lumia_535_2014_december,2045,,micromax,micromax q450,,2015 june,,Micromax Q450
microsoft_lumia_540_dual_sim_2015_april,2046,,micromax,micromax q469,,2015 september,,Micromax Q469
microsoft_lumia_550_2015_december,2047,,micromax,micromax q491,,2015 november,,Micromax Q491
microsoft_lumia_650_2015_may,2048,,micromax,micromax s300,,2015 march,,Micromax S300
microsoft_lumia_735_2014_september,2049,,micromax,micromax s301,,2015 july,,Micromax S301
microsoft_lumia_950_xl_2015_october,2050,,micromax,micromax s302,,2015 october,,Micromax S302
mijue_n910_2014_december,2051,,micromax,micromax w121,,2014 july,,Micromax W121
mijue_t100_2013_september,2052,,micromax,micromax yu4711,,2015 september,,Micromax Yu4711
mito_a260_2013_september,2053,,micromax,micromax yu5510,,2015 july,,Micromax Yu5510
mitto_a355_2011_october,2054,,micromax,micromax yu5510a,,2015 july,,Micromax Yu5510A
mixc_l930_2014_september,2055,,microsoft,microsoft 640 xl,,2015 april,,Microsoft 640 Xl
mlais_m7_2015_march,2056,,microsoft,microsoft lumia 1520,,2013 october,,Microsoft Lumia 1520
mobiistar_bean_414_2014_october,2057,,microsoft,microsoft lumia 532,,2015 february,,Microsoft Lumia 532
mobiistar_buddy_2015_june,2058,,microsoft,microsoft lumia 535,,2014 december,,Microsoft Lumia 535
mobiistar_kool_lite_2013_september,2059,,microsoft,microsoft lumia 540 dual sim,,2015 april,,Microsoft Lumia 540 Dual Sim
mobiistar_lai_yollo_2015_march,2060,,microsoft,microsoft lumia 550,,2015 december,,Microsoft Lumia 550
mobiistar_lai_yuna_2015_march,2061,,microsoft,microsoft lumia 650,,2015 may,,Microsoft Lumia 650
mobiistar_lai_zumbo_2015_march,2062,,microsoft,microsoft lumia 735,,2014 september,,Microsoft Lumia 735
mobiistar_prime_508_2014_december,2063,,microsoft,microsoft lumia 950 xl,,2015 october,,Microsoft Lumia 950 Xl
mobiistar_prime_x_max_2015_march,2064,,mijue,mijue n910,,2014 december,,Mijue N910
mobiper_n4_2014_april,2065,,mijue,mijue t100,,2013 september,,Mijue T100
mobistel_f6_2013_december,2066,,mito,mito a260,,2013 september,,Mito A260
modelName,2067,,mitto,mitto a355,,2011 october,,Mitto A355
motorola_e2_2015_february,2068,,mixc,mixc l930,,2014 september,,Mixc L930
motorola_mb860_2012_january,2069,,mlais,mlais m7,,2015 march,,Mlais M7
motorola_mb865_2011_december,2070,,mobiistar,mobiistar bean 414,,2014 october,,Mobiistar Bean 414
motorola_mb865_2011_october,2071,,mobiistar,mobiistar buddy,,2015 june,,Mobiistar Buddy
motorola_mb886_2012_july,2072,,mobiistar,mobiistar kool lite,,2013 september,,Mobiistar Kool Lite
motorola_me865_2011_december,2073,,mobiistar,mobiistar lai yollo,,2015 march,,Mobiistar Lai Yollo
motorola_moto_g_2014_september,2074,,mobiistar,mobiistar lai yuna,,2015 march,,Mobiistar Lai Yuna
motorola_motog3_2015_july,2075,,mobiistar,mobiistar lai zumbo,,2015 march,,Mobiistar Lai Zumbo
motorola_motog3_te_2015_july,2076,,mobiistar,mobiistar prime 508,,2014 december,,Mobiistar Prime 508
motorola_motxt912b_2011_november,2077,,mobiistar,mobiistar prime x max,,2015 march,,Mobiistar Prime X Max
motorola_xt1002_2014_may,2078,,mobiper,mobiper n4,,2014 april,,Mobiper N4
motorola_xt1019_2014_may,2079,,mobistel,mobistel f6,,2013 december,,Mobistel F6
motorola_xt1021_2014_may,2080,,motorola,motorola e2,,2015 february,,Motorola E2
motorola_xt1022_2014_may,2081,,motorola,motorola mb860,,2012 january,,Motorola Mb860
motorola_xt1028_2014_january,2082,,motorola,motorola mb865,,2011 december,,Motorola Mb865
motorola_xt1030_2012_july,2083,,motorola,motorola mb865,,2011 october,,Motorola Mb865
motorola_xt1031_2014_january,2084,,motorola,motorola mb886,,2012 july,,Motorola Mb886
motorola_xt1032_2013_november,2085,,motorola,motorola me865,,2011 december,,Motorola Me865
motorola_xt1033_2013_november,2086,,motorola,motorola moto g,,2014 september,,Motorola Moto G
motorola_xt1034_2013_november,2087,,motorola,motorola motog3,,2015 july,,Motorola Motog3
motorola_xt1039_2014_june,2088,,motorola,motorola motog3 te,,2015 july,,Motorola Motog3 Te
motorola_xt1040_2014_june,2089,,motorola,motorola motxt912b,,2011 november,,Motorola Motxt912B
motorola_xt1045_2014_june,2090,,motorola,motorola xt1002,,2014 may,,Motorola Xt1002
motorola_xt1049_2013_august,2091,,motorola,motorola xt1019,,2014 may,,Motorola Xt1019
motorola_xt1052_2013_august,2092,,motorola,motorola xt1021,,2014 may,,Motorola Xt1021
motorola_xt1053_2012_october,2093,,motorola,motorola xt1022,,2014 may,,Motorola Xt1022
motorola_xt1053_2013_august,2094,,motorola,motorola xt1028,,2014 january,,Motorola Xt1028
motorola_xt1056_2012_october,2095,,motorola,motorola xt1030,,2012 july,,Motorola Xt1030
motorola_xt1058_2012_october,2096,,motorola,motorola xt1031,,2014 january,,Motorola Xt1031
motorola_xt1060_2012_october,2097,,motorola,motorola xt1032,,2013 november,,Motorola Xt1032
motorola_xt1063_2014_september,2098,,motorola,motorola xt1033,,2013 november,,Motorola Xt1033
motorola_xt1064_2014_september,2099,,motorola,motorola xt1034,,2013 november,,Motorola Xt1034
motorola_xt1068_2014_september,2100,,motorola,motorola xt1039,,2014 june,,Motorola Xt1039
motorola_xt1069_2014_september,2101,,motorola,motorola xt1040,,2014 june,,Motorola Xt1040
motorola_xt1072_2015_march,2102,,motorola,motorola xt1045,,2014 june,,Motorola Xt1045
motorola_xt1078_2015_march,2103,,motorola,motorola xt1049,,2013 august,,Motorola Xt1049
motorola_xt1079_2015_march,2104,,motorola,motorola xt1052,,2013 august,,Motorola Xt1052
motorola_xt1080_2012_july,2105,,motorola,motorola xt1053,,2012 october,,Motorola Xt1053
motorola_xt1080_2013_december,2106,,motorola,motorola xt1053,,2013 august,,Motorola Xt1053
motorola_xt1092_2014_september,2107,,motorola,motorola xt1056,,2012 october,,Motorola Xt1056
motorola_xt1095_2014_september,2108,,motorola,motorola xt1058,,2012 october,,Motorola Xt1058
motorola_xt1096_2014_september,2109,,motorola,motorola xt1060,,2012 october,,Motorola Xt1060
motorola_xt1097_2014_september,2110,,motorola,motorola xt1063,,2014 september,,Motorola Xt1063
motorola_xt1098_2014_september,2111,,motorola,motorola xt1064,,2014 september,,Motorola Xt1064
motorola_xt1225_2014_november,2112,,motorola,motorola xt1068,,2014 september,,Motorola Xt1068
motorola_xt1254_2014_september,2113,,motorola,motorola xt1069,,2014 september,,Motorola Xt1069
motorola_xt1505_2015_february,2114,,motorola,motorola xt1072,,2015 march,,Motorola Xt1072
motorola_xt1526_2015_february,2115,,motorola,motorola xt1078,,2015 march,,Motorola Xt1078
motorola_xt1528_2015_february,2116,,motorola,motorola xt1079,,2015 march,,Motorola Xt1079
motorola_xt1562_2015_august,2117,,motorola,motorola xt1080,,2012 july,,Motorola Xt1080
motorola_xt1563_2015_august,2118,,motorola,motorola xt1080,,2013 december,,Motorola Xt1080
motorola_xt1565_2015_october,2119,,motorola,motorola xt1092,,2014 september,,Motorola Xt1092
motorola_xt1572_2015_september,2120,,motorola,motorola xt1095,,2014 september,,Motorola Xt1095
motorola_xt1575_2015_september,2121,,motorola,motorola xt1096,,2014 september,,Motorola Xt1096
motorola_xt1580_2015_november,2122,,motorola,motorola xt1097,,2014 september,,Motorola Xt1097
motorola_xt1585_2015_october,2123,,motorola,motorola xt1098,,2014 september,,Motorola Xt1098
motorola_xt302_2012_may,2124,,motorola,motorola xt1225,,2014 november,,Motorola Xt1225
motorola_xt321_2012_november,2125,,motorola,motorola xt1254,,2014 september,,Motorola Xt1254
motorola_xt830c_2014_june,2126,,motorola,motorola xt1505,,2015 february,,Motorola Xt1505
motorola_xt886_2012_december,2127,,motorola,motorola xt1526,,2015 february,,Motorola Xt1526
motorola_xt894_2012_february,2128,,motorola,motorola xt1528,,2015 february,,Motorola Xt1528
motorola_xt901_2012_november,2129,,motorola,motorola xt1562,,2015 august,,Motorola Xt1562
motorola_xt901_2013_january,2130,,motorola,motorola xt1563,,2015 august,,Motorola Xt1563
motorola_xt907_2012_september,2131,,motorola,motorola xt1565,,2015 october,,Motorola Xt1565
motorola_xt910_2011_december,2132,,motorola,motorola xt1572,,2015 september,,Motorola Xt1572
motorola_xt923_2012_may,2133,,motorola,motorola xt1575,,2015 september,,Motorola Xt1575
motorola_xt928_2011_december,2134,,motorola,motorola xt1580,,2015 november,,Motorola Xt1580
mozilla_firefox_for_android_2012_june,2135,,motorola,motorola xt1585,,2015 october,,Motorola Xt1585
mpai_p7_2012_october,2136,,motorola,motorola xt302,,2012 may,,Motorola Xt302
mpie_i9199s_2014_october,2137,,motorola,motorola xt321,,2012 november,,Motorola Xt321
mtc_smart_sprint_4g_2015_march,2138,,motorola,motorola xt830c,,2014 june,,Motorola Xt830C
mtech_ace3g_2015_july,2139,,motorola,motorola xt886,,2012 december,,Motorola Xt886
mtech_turbo_hd_2015_september,2140,,motorola,motorola xt894,,2012 february,,Motorola Xt894
mtech_turbo_l5_2014_october,2141,,motorola,motorola xt901,,2012 november,,Motorola Xt901
mts_blaze_4.5_2014_april,2142,,motorola,motorola xt901,,2013 january,,Motorola Xt901
mts_smart_start_2013_september,2143,,motorola,motorola xt907,,2012 september,,Motorola Xt907
multilaser_ms5,2144,,motorola,motorola xt910,,2011 december,,Motorola Xt910
mx2_sp7710_2013_september,2145,,motorola,motorola xt923,,2012 may,,Motorola Xt923
myphone_agua_iceberg_2013_october,2146,,motorola,motorola xt928,,2011 december,,Motorola Xt928
myphone_agua_rain_2g_2013_september,2147,,mozilla,mozilla firefox for android,,2012 june,,Mozilla Firefox For Android
myphone_agua_rio_2012_october,2148,,mpai,mpai p7,,2012 october,,Mpai P7
myphone_agua_rio_fun_2014_may,2149,,mpie,mpie i9199s,,2014 october,,Mpie I9199S
myphone_c_smart_ii_2015_march,2150,,mtc,mtc smart sprint 4g,,2015 march,,Mtc Smart Sprint 4G
myphone_my21_2015_august,2151,,mtech,mtech ace3g,,2015 july,,Mtech Ace3G
myphone_my27_2015_november,2152,,mtech,mtech turbo hd,,2015 september,,Mtech Turbo Hd
myphone_my28_2016_january,2153,,mtech,mtech turbo l5,,2014 october,,Mtech Turbo L5
myphone_my28s_2015_march,2154,,mts,mts blaze 4.5,,2014 april,,Mts Blaze 4.5
myphone_my31_2015_august,2155,,mts,mts smart start,,2013 september,,Mts Smart Start
myphone_my32l_2015_march,2156,,multilaser,,,,,
myphone_ocean_mini_2013_september,2157,,mx2,mx2 sp7710,,2013 september,,Mx2 Sp7710
myphone_rio_2_2015_march,2158,,myphone,myphone agua iceberg,,2013 october,,Myphone Agua Iceberg
myphone_rio_2_craze_2015_june,2159,,myphone,myphone agua rain 2g,,2013 september,,Myphone Agua Rain 2G
myphone_uno_2015_february,2160,,myphone,myphone agua rio,,2012 october,,Myphone Agua Rio
nec_n_06e_2013_june,2161,,myphone,myphone agua rio fun,,2014 may,,Myphone Agua Rio Fun
neuimage_nim_450_2013_september,2162,,myphone,myphone c smart ii,,2015 march,,Myphone C Smart Ii
newland_n015_2013_september,2163,,myphone,myphone my21,,2015 august,,Myphone My21
nexian_mi438s_2015_february,2164,,myphone,myphone my27,,2015 november,,Myphone My27
nexian_nv_45_2015_december,2165,,myphone,myphone my28,,2016 january,,Myphone My28
nextbit_robin_2016_february,2166,,myphone,myphone my28s,,2015 march,,Myphone My28S
ngm_dynamic_racing_2_2013_june,2167,,myphone,myphone my31,,2015 august,,Myphone My31
ngm_dynamic_star_2012_october,2168,,myphone,myphone my32l,,2015 march,,Myphone My32L
ngm_forward_infinity_2013_june,2169,,myphone,myphone ocean mini,,2013 september,,Myphone Ocean Mini
ngm_forward_ruby_2015_january,2170,,myphone,myphone rio 2,,2015 march,,Myphone Rio 2
ngm_harley_davidson_2014_september,2171,,myphone,myphone rio 2 craze,,2015 june,,Myphone Rio 2 Craze
ngm_wemove_miracle_2013_march,2172,,myphone,myphone uno,,2015 february,,Myphone Uno
nibiru_mars_one_h1_2014_june,2173,,nec,nec n 06e,,2013 june,,Nec N 06E
noa_h4_2015_january,2174,,neuimage,neuimage nim 450,,2013 september,,Neuimage Nim 450
noblex_n401_2013_september,2175,,newland,newland n015,,2013 september,,Newland N015
nokia_1320_2013_october,2176,,nexian,nexian mi438s,,2015 february,,Nexian Mi438S
nokia_530_2014_august,2177,,nexian,nexian nv 45,,2015 december,,Nexian Nv 45
nokia_640_2015_february,2178,,nextbit,nextbit robin,,2016 february,,Nextbit Robin
nokia_640_xl_2015_april,2179,,ngm,ngm dynamic racing 2,,2013 june,,Ngm Dynamic Racing 2
nokia_909_2013_july,2180,,ngm,ngm dynamic star,,2012 october,,Ngm Dynamic Star
nokia_c7_00_2010_september,2181,,ngm,ngm forward infinity,,2013 june,,Ngm Forward Infinity
nokia_e71_2008_june,2182,,ngm,ngm forward ruby,,2015 january,,Ngm Forward Ruby
nokia_id319_1_2013_march,2183,,ngm,ngm harley davidson,,2014 september,,Ngm Harley Davidson
nokia_lumia_1020_2013_july,2184,,ngm,ngm wemove miracle,,2013 march,,Ngm Wemove Miracle
nokia_lumia_1320_2014_january,2185,,nibiru,nibiru mars one h1,,2014 june,,Nibiru Mars One H1
nokia_lumia_1520_2013_october,2186,,noa,noa h4,,2015 january,,Noa H4
nokia_lumia_430_2015_may,2187,,noblex,noblex n401,,2013 september,,Noblex N401
nokia_lumia_435_2015_january,2188,,nokia,nokia 1320,,2013 october,,Nokia 1320
nokia_lumia_520_2013_april,2189,,nokia,nokia 530,,2014 august,,Nokia 530
nokia_lumia_521_2013_april,2190,,nokia,nokia 640,,2015 february,,Nokia 640
nokia_lumia_525_2013_august,2191,,nokia,nokia 640 xl,,2015 april,,Nokia 640 Xl
nokia_lumia_535_dual_sim_2014_december,2192,,nokia,nokia 909,,2013 july,,Nokia 909
nokia_lumia_620_2012_october,2193,,nokia,nokia c7 00,,2010 september,,Nokia C7 00
nokia_lumia_625_2013_september,2194,,nokia,nokia e71,,2008 june,,Nokia E71
nokia_lumia_625h_2013_september,2195,,nokia,nokia id319 1,,2013 march,,Nokia Id319 1
nokia_lumia_630_2014_may,2196,,nokia,nokia lumia 1020,,2013 july,,Nokia Lumia 1020
nokia_lumia_635_2014_april,2197,,nokia,nokia lumia 1320,,2014 january,,Nokia Lumia 1320
nokia_lumia_638_2014_december,2198,,nokia,nokia lumia 1520,,2013 october,,Nokia Lumia 1520
nokia_lumia_640_xl_dual_sim_2015_april,2199,,nokia,nokia lumia 430,,2015 may,,Nokia Lumia 430
nokia_lumia_710_2011_october,2200,,nokia,nokia lumia 435,,2015 january,,Nokia Lumia 435
nokia_lumia_720_2013_march,2201,,nokia,nokia lumia 520,,2013 april,,Nokia Lumia 520
nokia_lumia_730_2014_september,2202,,nokia,nokia lumia 521,,2013 april,,Nokia Lumia 521
nokia_lumia_735_2014_september,2203,,nokia,nokia lumia 525,,2013 august,,Nokia Lumia 525
nokia_lumia_810_2012_november,2204,,nokia,nokia lumia 535 dual sim,,2014 december,,Nokia Lumia 535 Dual Sim
nokia_lumia_820_2012_october,2205,,nokia,nokia lumia 620,,2012 october,,Nokia Lumia 620
nokia_lumia_822_2012_november,2206,,nokia,nokia lumia 625,,2013 september,,Nokia Lumia 625
nokia_lumia_830_2014_september,2207,,nokia,nokia lumia 625h,,2013 september,,Nokia Lumia 625H
nokia_lumia_920_2012_november,2208,,nokia,nokia lumia 630,,2014 may,,Nokia Lumia 630
nokia_lumia_925_2013_may,2209,,nokia,nokia lumia 635,,2014 april,,Nokia Lumia 635
nokia_lumia_929_2014_february,2210,,nokia,nokia lumia 638,,2014 december,,Nokia Lumia 638
nokia_lumia_930_2014_july,2211,,nokia,nokia lumia 640 xl dual sim,,2015 april,,Nokia Lumia 640 Xl Dual Sim
nokia_n8_00_2010_april,2212,,nokia,nokia lumia 710,,2011 october,,Nokia Lumia 710
nokia_nokia_625h_2013_september,2213,,nokia,nokia lumia 720,,2013 march,,Nokia Lumia 720
nokia_rm_1065_2015_april,2214,,nokia,nokia lumia 730,,2014 september,,Nokia Lumia 730
nokia_rm_1099_2015_may,2215,,nokia,nokia lumia 735,,2014 september,,Nokia Lumia 735
nokia_x__2014_may,2216,,nokia,nokia lumia 810,,2012 november,,Nokia Lumia 810
nokia_x_2014_february,2217,,nokia,nokia lumia 820,,2012 october,,Nokia Lumia 820
nokia_x2ds_2014_july,2218,,nokia,nokia lumia 822,,2012 november,,Nokia Lumia 822
nokia_xl_103q_2014_february,2219,,nokia,nokia lumia 830,,2014 september,,Nokia Lumia 830
nokia_xl_2014_february,2220,,nokia,nokia lumia 920,,2012 november,,Nokia Lumia 920
nomi_i504_2015_march,2221,,nokia,nokia lumia 925,,2013 may,,Nokia Lumia 925
nordmende_ns600d_2013_december,2222,,nokia,nokia lumia 929,,2014 february,,Nokia Lumia 929
nvidia_shield_2013_june,2223,,nokia,nokia lumia 930,,2014 july,,Nokia Lumia 930
o,2224,,nokia,nokia n8 00,,2010 april,,Nokia N8 00
o__360_alpha_2014_november,2225,,nokia,nokia nokia 625h,,2013 september,,Nokia Nokia 625H
obi_s401_2014_october,2226,,nokia,nokia rm 1065,,2015 april,,Nokia Rm 1065
obi_s503_2014_december,2227,,nokia,nokia rm 1099,,2015 may,,Nokia Rm 1099
obi_s551_2014_november,2228,,nokia,nokia x ,,2014 may,,Nokia X 
obi_sf1_2015_august,2229,,nokia,nokia x,,2014 february,,Nokia X
obi_wolverine_s501_2014_september,2230,,nokia,nokia x2ds,,2014 july,,Nokia X2Ds
oneplus_a0001_2014_april,2231,,nokia,nokia xl 103q,,2014 february,,Nokia Xl 103Q
oneplus_a2003_2015_august,2232,,nokia,nokia xl,,2014 february,,Nokia Xl
oneplus_e1001_2015_november,2233,,nomi,nomi i504,,2015 march,,Nomi I504
oneplus_e1003_2015_november,2234,,nordmende,nordmende ns600d,,2013 december,,Nordmende Ns600D
oneplus_e1005_2015_november,2235,,nvidia,nvidia shield,,2013 june,,Nvidia Shield
oneplus_one_2014_june,2236,,o,,,,,
oneplus_one_a2001_2015_august,2237,,o,o  360 alpha,,2014 november,,O  360 Alpha
oneplus_one_a2003_2015_august,2238,,obi,obi s401,,2014 october,,Obi S401
oneplus_one_a2005_2015_september,2239,,obi,obi s503,,2014 december,,Obi S503
onida_i011_2013_september,2240,,obi,obi s551,,2014 november,,Obi S551
onida_i4g1_2014_october,2241,,obi,obi sf1,,2015 august,,Obi Sf1
onida_i502_2013_september,2242,,obi,obi wolverine s501,,2014 september,,Obi Wolverine S501
onida_i505_2014_october,2243,,oneplus,oneplus a0001,,2014 april,,Oneplus A0001
opera_mini_5_2009_september,2244,,oneplus,oneplus a2003,,2015 august,,Oneplus A2003
opera_mobi_for_android_2011_november,2245,,oneplus,oneplus e1001,,2015 november,,Oneplus E1001
opera_mobi_for_android_2012_october,2246,,oneplus,oneplus e1003,,2015 november,,Oneplus E1003
oppo_1107_2014_december,2247,,oneplus,oneplus e1005,,2015 november,,Oneplus E1005
oppo_1206_2015_may,2248,,oneplus,oneplus one,,2014 june,,Oneplus One
oppo_3001_2015_march,2249,,oneplus,oneplus one a2001,,2015 august,,Oneplus One A2001
oppo_3006_2015_january,2250,,oneplus,oneplus one a2003,,2015 august,,Oneplus One A2003
oppo_3007_2013_september,2251,,oneplus,oneplus one a2005,,2015 september,,Oneplus One A2005
oppo_a11w_2015_june,2252,,onida,onida i011,,2013 september,,Onida I011
oppo_a31t_2013_september,2253,,onida,onida i4g1,,2014 october,,Onida I4G1
oppo_a33_2015_march,2254,,onida,onida i502,,2013 september,,Onida I502
oppo_a33f_2015_march,2255,,onida,onida i505,,2014 october,,Onida I505
oppo_a33w_2015_october,2256,,opera,opera mini 5,,2009 september,,Opera Mini 5
oppo_a53_2015_december,2257,,opera,opera mobi for android,,2011 november,,Opera Mobi For Android
oppo_f1_2015_march,2258,,opera,opera mobi for android,,2012 october,,Opera Mobi For Android
oppo_f1f_2015_march,2259,,oppo,oppo 1107,,2014 december,,Oppo 1107
