,,
,3008117075.1607240208.1494973205,5
,3008242542.778900270.1856241589,5
,3011135946.2914924057.844158662,5
,3012512140.3406696491.3963954509,5
,3014960460.1001557199.605230084,5
,3019597383.2119560173.1974390337,5
,302126071.2043479728.2331024546,5
,3022948025.829048212.408669948,5
,3023123863.3020472912.2494273377,5
,3025602840.3730555161.4210084046,5
,3027405799.1195994574.3859260116,5
,3028219814.2158957603.1692894763,5
,3032623320.744345116.1002450005,5
,3033541826.3326987241.2477803685,5
,3036363131.2458089286.2336861895,5
,3037297592.1558350815.859404623,5
,303766085.2913605517.3488064687,5
,3039060766.2349375736.3190427498,5
,3039071825.2031651390.448825118,5
,3039978960.1329877860.144245588,5
,304265045.4161197263.2789233620,5
,3044374041.2446930191.2419280461,5
,3046145925.2576947146.2286959918,5
,3046576217.2865535396.2322452517,5
,3048101058.3414194143.238086989,5
,3049998327.3496740253.433847087,5
,3051141049.2793275731.1426821374,5
,3054648527.3831425125.1722671600.330,5
,3055733484.1547094703.1141382749,5
,3061148809.3021794459.774017135,5
,30641152.524184934.1631202277,5
,3064542241.3884467053.3442721487,5
,3072466912.959379612.2273405460,5
,3076511338.3919742171.3546236353,5
,3084737872.1923517473.1979309265,5
,3086057159.44262939.226479865,5
,3087141016.8815025.3722976082,5
,3088601679.3323133661.1430359877,5
,3093338663.1070827981.893880776,5
,3093834513.2006690800.4220966044,5
,3097068230.1862843901.2096559171,5
,3098466603.1759298718.1397430517,5
,3103364307.1735930983.3601688077,5
,3104606505.3831880475.1680499065,5
,3105290410.2409019000.1669072345,5
,3106289054.1145298382.1457154801,5
,3108399503.3811570101.2123809740,5
,3108619915.1631064026.1749115470,5
,3109637284.2265345700.593338486,5
,3114916979.2193746252.2644208844,5
,3115752791.3710611090.119181479,5
,3121139338.641411635.4232323929,5
,3124030533.2088124542.1208780140,5
,3125110353.2169227607.3590650425,5
,3125318381.5528550.3376311110,5
,3128360318.644103124.3532868276,5
,3129067371.1567438089.3237038359,5
,3133917618.3719909333.3187537378,5
,3135056189.2051420726.2551225973,5
,3140989657.3746358326.2202429674,5
,3143273475.3878419460.3543930038,5
,3146923565.755137467.2136627148,5
,3153547566.1625198413.293818356,5
,3154098678.832180172.2305298856,5
,3155752259.1247048696.8340578,5
,3155752259.502567147.8340578,5
,3156735110.3998276083.3244417611,5
,3156839512.4134855471.3728829839,5
,3161112773.1410612010.2384911209,5
,3166692178.1319661253.1908473363,5
,3167419171.1199939510.983813201,5
,3172778819.1924266685.3864464775,5
,3174975124.3538395755.1146021241,5
,3175166686.3715918989.2430392561,5
,3177410999.2205844992.514920537,5
,317857593.3956431176.2867627062,5
,318309740.962479934.3374962226,5
,3185309523.1122847142.1279280384,5
,3185519840.1388733626.3386087185,5
,3188101927.4288153993.909230508,5
,3194801988.947631588.3520098284,5
,31954722.428105114.2402405429,5
,319819507.64382350.1592165486,5
,3199534099.288857985.2867164790,5
,3201773786.3169841655.470375612,5
,3203346153.2987472966.2680209781,5
,3208372507.625902033.1928561560,5
,3209980343.2392267994.3186922079,5
,3209980343.4108007577.3186922079,5
,3210166474.782424782.1810662857,5
,321055984.2337933355.3400919047,5
,3210673815.879762524.3095133875,5
,3218300737.4084509865.4030413115,5
,3218300737.848062300.4030413115,5
,322223266.118085069.3139042105,5
,3227009069.2344198635.35844378.420,5
,3228661782.1588184651.2815284842,5
,3228698314.849482971.1044409639,5
,3229187055.957962803.1116067452,5
,3231230318.322845119.1670566896,5
,3235192884.3862063942.1382933340,5
,3235363848.1408923860.1858379932,5
,3236396309.919433674.1610792939,5
,3236681311.957117383.2241196020,5
,3236984176.3748412777.966683901,5
,3241646952.124428179.2371832797,5
,3242742867.2060707270.3806551703,5
,3250085952.2290236435.14488890,5
,3256923095.764575395.609315407,5
,3259103606.81619252.1613875616,5
,3259186549.1061385611.1435528172,5
,3259365824.143568669.842037606,5
,3261332305.1008196558.3279592398,5
,3263563551.3930869161.568829542,5
,3264826618.3054463082.932139813,5
,3265804297.1097940707.2944558721,5
,3267119463.2771774825.363672717,5
,3267783915.357425804.2515245994,5
,3272310712.1212444462.1343917773,5
,3272773897.1792785160.2244855809,5
,3277641601.452781468.2777362401,5
,3277991925.3305946026.1220712018,5
,3279764756.919152278.2090594357,5
,3281805239.1219151376.3656910392,5
,3284691543.4021387635.1583867576,5
,3285967063.3544918195.59629482,5
,3288093063.2134469857.731833121,5
,3289960206.751526844.1364297465,5
,3290607259.1013880683.201770441,5
,3292415649.3035066151.3763443380,5
,3295317513.3132905220.2750813246,5
,3295460535.3972834104.1234001739,5
,3297707819.274404380.4215856344,5
,3298760447.3803420087.1875229800,5
,3299676529.3263739164.3054683688,5
,3300223270.164576980.1772942502,5
,3306428717.951887954.4220820661,5
,3306717615.3771863600.3412235937,5
,330971314.2143599598.1431963314,5
,3310699787.4062387131.1401509588,5
,3313980909.125897116.3031436928,5
,3315324338.1247051475.2511265377,5
,3318894126.2607150526.4149884744,5
,3322539939.3601203724.788216311,5
,3325193089.2773585518.1119067599,5
,3326141711.1191117076.3837905195,5
,3327496000.1597111001.2193953804,5
,3329150730.3040672691.2071527377,5
,3331018528.1199016436.6059735,5
,3331374927.3896485277.865769638,5
,3336821183.1710944522.1793590256,5
,3338439273.1909268142.4205070113,5
,3338439273.2031602725.4205070113,5
,3339186846.497845475.1394669600,5
,3339648012.931530584.4123068328,5
,3342178503.3084849638.1725534585,5
,3342480042.2689322942.2377476592,5
,3345120901.401550675.43498103,5
,3345749386.1421730501.2800578772,5
,3347197230.896601007.1386285007,5
,3348690241.2330734313.1377420441,5
,3355122662.1227859175.3916910641,5
,3356849465.1298083142.869272918,5
,3358388723.760734163.1035244370,5
,3364853891.3393301943.3794968753,5
,3366625628.1227559192.517428703,5
,3367673567.3865071856.3955106028,5
,33691278.1685436875.2282712544,5
,33691278.1959533470.2282712544,5
,3371772229.2082038364.319458866,5
,3372582623.1405692976.2697324494,5
,3374956149.2387987038.3247565970,5
,3378432862.623845545.1958856554,5
,3380942623.255156575.3479121389,5
,3381875569.1681135775.3142906980,5
,3382968255.1252671624.2571976093,5
,3383846252.3064668948.2384325577,5
,3384790418.1972922783.2655056462,5
,3388452839.2677498636.1356056200,5
,3388542051.2032521682.887501658.420,5
,3391388573.1727349032.2338579051,5
,33934202.1759783180.1503474590,5
,3395502048.3300224062.3903156327,5
,3397390010.1603264701.2328943490,5
,3400547439.1569869718.2988842054,5
,3400977165.845592802.2822862229,5
,3404041555.1470712100.3723808083,5
,3406078471.643637677.4227509548,5
,3406704948.601505332.3341415693,5
,3409082646.300536250.2047660009,5
,3411999936.255168530.4221034306,5
,3414969667.377768839.223051299.120,5
,3417428999.513094663.3015777907,5
,3420378352.802077515.2394536728,5
,3422127431.2586567823.1814723151,5
,3423197014.3297059535.4037056451,5
,3423200583.2690227669.2093545673,5
,3425962622.1531262805.473723652,5
,3426666280.2006626342.2461046398,5
,3429831645.1055313257.3262782840,5
,3429831645.2624713666.3262782840,5
,3432533723.1326273184.3023935440,5
,3432998970.4060586449.3969937173,5
,3435036432.3378448135.2156103584,5
,3436668282.1084835159.276370697,5
,3442907188.1886246979.708797931,5
,3447130980.24040349.2488246121,5
,3447751974.2095223959.684323179,5
,3448236012.2045056563.602124295,5
,3448633764.2168365231.2384559368,5
,3450514508.3416345231.206501879,5
,345090567.2469927701.1356319439,5
,3452974989.593822373.2541370256,5
,3458500186.419967573.2332913834,5
,3459854859.381672952.1077017484,5
,3461863848.52566877.858293471,5
,3465269432.885932476.2322982894,5
,3466578547.454978000.80294693,5
,3469834308.1297453077.3673487225,5
,3476298703.4206086362.721039177,5
,3476975950.3141871367.467688673,5
,3480572160.3974023109.269200590,5
,3481870835.1298318800.423202992,5
,349087803.2329269333.4159240681,5
,3491794442.3723618870.784754595.660,5
,3494300497.353472046.3452112856,5
,3494813559.1281695374.2381805651,5
,3497285978.3732142458.1445375495,5
,350062574.109608633.1063979680,5
,3500659044.1113519357.956610662,5
,3504366250.3358913593.1644218436,5
,3504484316.3030773619.2207857066,5
,3504765501.1338098861.4268750431,5
,3506003399.3171603417.1428412498,5
,350630523.3833428734.940102761,5
,3512095964.1037512200.3134284845,5
,3512504875.508117314.3407356677,5
,3515685132.2732304981.384011907,5
,3515936685.385641499.1974358589,5
,3516955803.3543115164.2852630774,5
,3519838427.4094219207.3665043661,5
,3522612572.3944552406.3647901181,5
,3522614881.3682029611.3947142881,5
,3523768499.2850038165.4268818111,5
,3525172196.2590599891.605142532,5
,3525628662.2712086670.2621998446,5
,3531494270.925142745.1112468149,5
,3532382457.3206978887.3620005311,5
,3535214064.788814522.1348515721,5
,3536574055.848920638.3803874521,5
,3537169155.3414475466.867946174,5
,353785975.3675834892.2470972584,5
,3537933114.3635430196.259071396,5
,3545585623.2760221648.541303662,5
,3546080302.3910210217.2803424670,5
,3546080302.4058542524.2803424670,5
,354733246.2413249321.3113577346,5
,3547511484.2092084320.1396552366,5
,3548302078.2130715918.26998028,5
,3550933601.3808968402.2150051872,5
,3552088935.2253514451.2909203961,5
,3552327266.952482136.1992690519,5
,3552845723.504662244.2332470627,5
,3556806109.2498855760.4186207607,5
,3559703313.2069414812.2265209596,5
,3566102502.1474018925.2989175764,5
,3566711318.3931718471.2322142796,5
,3567884054.3777352631.1582026256,5
,3569264016.107452002.670887389,5
,3570727889.1583482683.3063169878,5
,357107680.538243334.843172304,5
,3571936221.2777786746.3666518653,5
,357454504.3281181683.963868387,5
,3574928936.2199213634.2580800466,5
,3576413928.2341783340.499330655,5
,357801667.1813142921.392267007,5
,3579150968.3540909196.4231664758,5
,3581171399.2016456662.2587979882,5
,3581321417.3950525672.2523084572,5
,3581469409.4164181908.3465516110,5
,3582281376.1019671617.2858191325,5
,3582896505.3967087057.1250903664,5
,358331695.27642683.3839723396,5
,3587108771.2910281739.4165949003,5
,3587896593.1792964655.495308329,5
,3589701670.4029320850.2956918202,5
,3594172469.2095323995.946067432,5
,3599062473.1198113173.3715515154,5
,360344756.3176394699.2440367021,5
,3604884082.2926743740.3154098634,5
,3607112977.1092689559.2119310195,5
,3608344512.618583153.1804331705,5
,3611762155.463480306.1860595820,5
,3617793273.3520492850.4043054370,5
,3619054828.3635633598.2224880043,5
,3620816163.358554264.468226582,5
,3625782054.2782274688.468225515,5
,3626262789.4189089714.2848311400,5
,3626556668.918919029.1703303196,5
,3629840209.2871527704.1823628751,5
,3630142531.3132528001.674647050,5
,3630589502.3821395350.1325902939,5
,3637814553.402292267.234244574,5
,36381358.3732036642.1933057843,5
,3641238934.1585052655.3740102270,5
,3642594294.1241827459.602303506,5
,3644398402.2044234291.1675750477,5
,3648268651.1040289220.1026916371,5
,365006834.1805190108.430333731,5
,3650405709.1587198944.1239803401,5
,3650611816.874583790.980187291,5
,3663293935.3723542462.3712436995,5
,3663703149.3490125406.1973209499,5
,366458622.681450549.3595413058,5
,3664591251.1843809133.2937647521,5
,366758631.3812462237.964688707,5
,366768476.3770929960.3174642119,5
,3670364028.1120699939.1450463591,5
,3673600123.2530446040.2693477137,5
,3675890079.2346632840.3158243214,5
,367868043.901863082.1268777956,5
,3679131376.1584043240.3248392195,5
,367973390.2648348382.1343778269,5
,3679970779.888898984.1860487076,5
,3680671978.3476974527.1199217831,5
,3680671978.446187621.1199217831,5
,3682550901.4294249299.2902037778,5
,3688495202.4002766386.1088983434,5
,3689593895.456184575.2164311761,5
,3691756146.1237299270.3453211195,5
,3696340499.2612707355.3445876188,5
,3698271375.2511415867.2819809739,5
,3699129752.3038847198.4290645107,5
,3699786532.265693314.1749382032,5
,370122134.3310147807.3401250637,5
,3701994197.1966682359.1800756449,5
,3706221779.1631493114.2945132533,5
,3707254674.2664369982.66294508,5
,3710079930.3581040124.890057132,5
,3716777563.222277477.3746964985,5
,3729943965.4034742446.2752772053,5
,3730356576.537251805.3323970305,5
,3732948419.1413100536.2964118497,5
,3733324973.2090030856.2592106544,5
,3736772475.2664406476.1513704226,5
,3737822162.222415537.675647949,5
,3737832528.410420939.2415079637,5
,3741646298.1573220733.1366633388,5
,3742177142.2228453049.4007401171,5
,3743828396.1918378551.218969064,5
,374418828.2916821507.2819124414,5
,3745450327.2577584284.2963373993,5
,3748264922.2657194269.497541723,5
,3748761006.2642592719.1915961743,5
,3748845282.74024022.2054402331,5
,375198267.1904773557.1380798437,5
,3754358943.1533180821.3162514764,5
,3757454871.3612319233.1209477518,5
,3757605908.777508595.2685526470,5
,3757838013.3356322395.3305041103,5
,3759566558.3371863623.1702252737,5
,3762601593.1206363576.70399840,5
,3770690183.2516586665.3176127353,5
,3771825566.1353197454.1997523069,5
,3775285813.2545591049.3270590991,5
,3776242291.3245606966.1312946358,5
,3776783138.1866549811.1557621937,5
,3776888054.259888813.410475630,5
,3785784267.889407344.1439179666,5
,3787686917.1309871771.1593523720,5
,3790926196.3754172433.483736921,5
,3792310231.3262611160.2351318517,5
,3792866336.1091990574.3186012596,5
,3796680166.2382679007.1437541067,5
,3797016376.157791932.1807687667,5
,3800476601.3451811323.447687656,5
,3801783093.491661532.2531927940,5
,3801895502.446837500.228981457,5
,3807133609.2978904754.947985642.420,5
,3808304536.3403794544.3818816552,5
,3815191083.4023261485.2223172593.120,5
,3815224275.2845087343.2946761698,5
,3816658017.1579447935.2802167045,5
,381680564.367890456.486116689,5
,3821343366.2288757975.2053084085,5
,382412016.833813612.1538090557,5
,3826961301.2776225524.3695181754,5
,382754085.1474370393.2352594469,5
,3828274972.2230192416.2176229597,5
,3829449517.1300546315.583011108,5
,38343193.928933739.1924197020.480,5
,3836565724.3221305619.2942420473,5
,3838205244.3791632874.3904060274,5
,3838812790.2535004010.3974261819,5
,3838978227.196146558.1305240767,5
,3841783579.3508834052.2054372479.360,5
,3846200873.2755150071.2711357357,5
,3847625072.2564751194.215430292,5
,3849981294.157115638.1832321121,5
,3852084212.504850273.812058159,5
,3853969791.2157681776.4260044318,5
,38543612.1718003041.1009834770,5
,3858336422.3884219956.3873905422,5
,3859048658.3028902098.1989267197,5
,3864089479.2051006191.2683137310,5
,3868644284.813175791.3580653221,5
,3871444232.3428771580.3577346639.120,5
,3871444992.865089341.2787555555,5
,3875296817.2098908916.3288325941,5
,38779233.1673118490.1910865188,5
,3879113625.3869289561.1637224571,5
,3882124728.3806501413.1329386092,5
,3882130512.1547245196.3007032415,5
,3888016529.2545768006.855186029,5
,3889595795.396566997.1186125749,5
,3889831044.988244561.3430683177,5
,3891259295.717468647.2538770403,5
,3895028833.3366168493.3767464239,5
,389574062.1370243260.3068219716,5
,3895742265.2628244747.734168124,5
,3898745431.43206529.2401972203,5
,3903966371.2307640570.2254473219,5
,3904192414.1676085248.42297695,5
,3904731776.1573693135.290775731,5
,3906243032.3038585339.4130564351,5
,3907583975.196539296.3928891387,5
,3908794661.2056273570.2163069755,5
,3909719862.4146757780.266086319,5
,3911071336.1315906311.425688891,5
,391526655.671765964.2786015685,5
,3922019301.4059826081.142090044,5
,3925041936.365432515.3139850025,5
,3925965271.3907914594.3838343118,5
,3928254272.156179284.581572399,5
,3930250071.4041127798.3531320296,5
,3930457574.2547741198.3804161539,5
,3931421334.2824432714.2561387943,5
,3932781458.2981996467.3253654569,5
,39377871.1393519170.1548265419,5
,3938112617.1197347497.2096004123,5
,3938589806.872705591.315287775,5
,3941897572.695302927.233743611,5
,394616164.774498405.1879571630,5
,3946713914.1951020179.979232869,5
,3946974897.1328498464.4174265265,5
,3947082065.2334918029.1470603205,5
,3953408185.2308989961.3253166566,5
,3953709798.1526691949.546786833,5
,3954121945.4251462702.2998566458,5
,3955242441.1436031872.2667363151,5
,3958464986.3082457414.1542084794,5
,3959930642.1160208847.1003515033,5
,3968380161.1154703893.2039293675,5
,3968380161.2801734005.2039293675,5
,3969377685.2850948943.2090757568,5
,3972592165.3334594367.2618246626,5
,3980200530.4186238796.1359658326,5
,3985627480.2356851787.429313263,5
,3987805772.2430132137.2690160648,5
,3989936527.2283461430.3318421830,5
,3990947918.759673340.2781782312.420,5
,3993295161.3037949413.293287303,5
,399516219.543116930.3930516908,5
,3996871672.1551960615.1511387684,5
,3999720185.3297363328.813261199,5
,4000624248.2973791554.1164390965,5
,400083102.567073246.2466131755,5
,4003259830.697644404.4101037299,5
,4005686558.4001258987.329536257,5
,4006218887.1902465202.972716115,5
,4006458686.2290428411.4031213813,5
,4008022344.3762228748.1320225423,5
,4009223016.2892919541.2804790296,5
,4010513203.1377319135.977048813,5
,4012522318.486371994.323351749,5
,4015808937.63258491.2274919228,5
,4016572688.3337389242.2975509425,5
,4019985105.2099758987.3997222154,5
,4020063352.3605881983.3600991757,5
,402073140.855630948.1250229759,5
,4023515828.1732206328.3193401511,5
,4024143900.67181584.807701656,5
,4027552622.3606685889.572942477,5
,4030057401.146004681.2311356033,5
,4030545121.4204286177.2780923494.120,5
,4031337615.3415944082.3425014408,5
,403396621.2178816888.123092118,5
,4036193782.2368096601.1076379534,5
,4037877265.742886231.1528894806,5
,4040100937.4261856461.30210124,5
,4041365804.743400888.1157684950,5
,4044490815.4228429970.3422583195,5
,4044755328.3533114061.51960129,5
,4045526888.4266816570.800884676,5
,405061458.2616018762.2300247051,5
,4055459832.1071074530.3501308834,5
,4056144372.3334609838.2527533993,5
,4059408423.3034492695.3361474815,5
,4063761555.483670762.610767983,5
,4065051910.2127752951.3559394848,5
,4067073112.2893485371.321895059,5
,4067423760.2098978393.4239638175,5
,4068878449.3799567953.600035960,5
,4070424890.492365544.2875919584,5
,4070652939.1200484427.3481602596,5
,4072158497.4240235789.417428937,5
,4073190486.677976182.4028660215,5
,4073281078.849793825.4200880475,5
,4073900081.143783418.2898822920,5
,4079305125.3349360519.338671345,5
,4080806358.4075775352.4024239406,5
,4083157682.132844983.3859268490,5
,4083239894.2283063693.2616245663,5
,4084435666.3059450701.2673327681,5
,4088259052.3530637385.1022922775,5
,409007806.3714530836.2198422898,5
,4090664408.2286914825.627676004,5
,4093564349.765487285.457475687,5
,4096370353.314811423.2687243639,5
,4097714529.1664671821.1917000517,5
,4099983273.1591778351.1986878797,5
,410094095.2614758612.774317148,5
,4101862344.1479918795.2532374332,5
,4103413488.2905339202.2745704267,5
,4112329554.2442320465.3055888520,5
,4115728709.1437066723.1767022296,5
,4116485515.3087995139.3286565819,5
,4116774191.1009437660.24904805,5
,411796484.2045993980.1370229687,5
,4119103825.3465418734.1695536050,5
,4119799111.4250928310.1473627234,5
,4120946161.836951142.2527100819,5
,4122953993.828943396.807379624,5
,4123767183.4082358370.3346880413,5
,4124104214.1015381563.3319082153,5
,4124833642.2725794532.3124225980,5
,4129672766.414704973.3307555273,5
,4132236583.2256817632.1819553055,5
,4134427155.4006620549.1791784544,5
,4135214300.638945055.2370918829,5
,4136775995.3936280176.4229157907,5
,4138342158.4033945975.2621972375,5
,4138661474.2855598293.3598979831,5
,4140208768.2236455930.3282574339,5
,4141176781.3041795305.2745714990,5
,4144375417.2127318386.3830977489,5
,4146391284.2981656467.2575466898,5
,4147963412.3026453886.1324509085,5
,4149465562.3445274085.1441369386,5
,415111662.179639795.3711826314,5
,4151185244.1025737714.3345061410,5
,415206397.1300391015.3648253705,5
,4153605774.2325644697.2170918287,5
,4154255084.1665585631.3812193863,5
,4154744965.1325647178.1099973384,5
,4157652182.1622321431.3936876137,5
,4161099975.424477565.1525329842,5
,4162682713.1305593756.4136007731,5
,4164722120.3150946862.1369834080,5
,4165171246.2200271755.300869127,5
,4169880503.787946178.3374029204,5
,4170409036.913400442.3839339492,5
,4172083356.3269930740.4254962272,5
,417357451.2079463612.2536369935,5
,4176681565.1009756034.3277987109,5
,4180379673.3509320142.3396624232,5
,418300995.3659711192.1899498475,5
,4186116741.3894673919.1513088694,5
,4187614404.3207080832.1427669943,5
,4197479579.4161051074.3745233113,5
,4198266285.1769467928.179615664,5
,4202277039.940905712.3796043902,5
,420901911.3050599367.1218824290,5
,4210517680.2162635424.3655311654,5
,4211217891.2133245981.2320710177,5
,4211313249.1739849471.249153628,5
,4212990511.2828528161.630045153,5
,4215263752.2238333327.206355618,5
,4215961380.2253695436.3034291170,5
,4218078615.1405635204.53707491,5
,4220204226.2603144622.3799330835,5
,4221606452.3233283920.2622354868,5
,4222370452.2187955914.1504784724,5
,422415428.1951453519.2639201604,5
,4226958971.2843490912.668392072,5
,4227269452.278374141.666299115.120,5
,4228261992.23961139.3639137314,5
,4228382838.226338930.1207086276,5
,4228865926.1063797743.1149067786,5
,4231427645.3734722834.615140603,5
,4238124319.1960006635.1258003182,5
,4238245434.2933403642.2798005941,5
,4238755281.2115456551.3152308376,5
,4243668445.453375936.1385175608,5
,4246706283.4293396885.3427548574,5
,4247076001.1281550556.4283011306,5
,4247111024.3202302966.2037696278,5
,4249055470.3632788024.3864373184,5
,425278378.1524674586.2899863862,5
,4253116037.3938708076.3322985807,5
,426246110.666284030.4214902402,5
,4265058809.2375191617.2090797105,5
,4266755571.942999569.1144086335,5
,4271596002.998697939.1102309068,5
,4277579780.1968571632.1679857470,5
,4277904839.2589743785.1667376763,5
,4278341190.3947781914.1399079368,5
,4278820818.1647147344.675835185,5
,4281402597.3491402876.825617968,5
,4285685458.1058424497.1004278449,5
,4288430312.881456861.4228661187,5
,42907181.2036938099.111566140,5
,429487078.1540719948.3002787008,5
,434850094.3763951296.1559524948.120,5
,441252137.2352372753.3172714432,5
,444925290.2633100851.1737168581,5
,447023819.637885860.240055737,5
,448499581.2361990861.720238171,5
,450797211.1777890395.2832880497,5
,452123084.261202597.1538883896,5
,453107535.1412019259.342042027,5
,453619977.3515606448.363066426,5
,454610885.3219611076.1059240542,5
,455295240.4041567386.3107542762,5
,455931859.1829975537.689109504,5
,45921726.2644290846.4007626867,5
,459324331.3168337030.2827580541,5
,460282116.916051690.416600771,5
,460317679.2119916402.942665908,5
,460649936.1602771713.866818158,5
,460649936.2023877055.866818158,5
,462177797.961991468.1497170975,5
,462479436.1598798026.3370302713,5
,462988331.3580905165.3602863832,5
,470075823.4245978234.2799600166,5
,471423147.436705001.423248546,5
,474435765.1003224153.3184747763,5
,474582137.2390164685.1556715264,5
,477453557.32068489.203092384,5
,480853861.4252164082.4241275852,5
,481807269.4086038905.2047063064,5
,483696596.3157974917.3395205970,5
,484394719.1955305059.2650535380,5
,486420400.2016001638.447166975,5
,488996144.1208378003.3926125904.120,5
,495054843.725874137.2983402205,5
,495966286.2616232074.1882963497,5
,496153330.39452716.2211082418,5
,502725325.2980665090.3621502411,5
,503732172.3466080429.2369320211,5
,506554124.160623060.3166436100,5
,512312050.1122677832.136705498,5
,514533132.3629799133.2877610326,5
,519125368.4087484321.3589165189,5
,519185113.2461683708.3194303197,5
,523049963.1175925463.3050543633,5
,524337092.1779817923.923337609,5
,52626450.1487963239.2700895664,5
,532529605.1593317388.2305923477,5
,53510775.682736597.2246732242,5
,53527954.585452408.350120568,5
,535449523.3283449510.1529513673.600,5
,535958927.3690963.1356596210,5
,537742755.3517795531.877222255,5
,539040323.1594037202.1438888540,5
,539706672.1952048822.2176229597,5
,543905452.3660273527.4046167683,5
,543914078.2980909739.2159546306,5
,54849224.4219893681.1727362804,5
,548805357.117933191.4019409353,5
,549726509.123320151.2184288328,5
,550221093.3666086519.4063830481,5
,550497986.2231734201.4250628771,5
,550714616.1081058597.417536204,5
,553658247.2529125327.2866631371,5
,554386549.4117801709.4049844390,5
,55625989.1181479976.523555288,5
,556573998.2233348281.1470604189,5
,557658284.793389663.333920160,5
,559512855.927928886.397310967,5
,561193744.3338862963.3125951623,5
,564516631.3539693813.919467839,5
,568872278.3081005019.1523899547,5
,57121953.2015285998.1133597098,5
,57174201.2756011603.2207795477,5
,571910122.1533679656.143408337,5
,572486801.2289523422.3528492600,5
,573800921.2680271720.4284947228,5
,574226768.326316190.2664740775,5
,575405129.2073635137.2492191814,5
,578365428.3365712436.1718008903,5
,578728711.3828782554.2826449660,5
,581524851.2739688818.3370552265,5
,581826255.2474195830.1003293545,5
,582086011.1351137174.1632171927,5
,58228370.3317099223.2839052910,5
,582574340.4214951318.592764829.120,5
,584818347.3077948799.2193277711,5
,587957999.3314103252.3081355803,5
,588515444.1381936758.2612729846,5
,588860596.14804351.2120131044,5
,589822739.2041970207.1838209234,5
,590470058.1539592478.2451713975,5
,596899918.3608589032.3698206822,5
,599147301.3240362763.589169704,5
,599188451.2465130256.4294525347,5
,599774059.484640667.3718123775,5
,601044749.3928427248.355377793,5
,602520359.3446903427.3341316979,5
,606144626.1098199322.1943289859,5
,609626609.2848796020.2577217866,5
,610337825.729253857.4275473651,5
,612590132.2558682538.3402073494,5
,612590132.4105643785.3402073494,5
,61269270.3585022240.1843244168,5
,612908581.2820551559.833143558,5
,613474530.703656248.1428222142,5
,615669044.1286068242.384753831,5
,616816974.3956882122.3352173640,5
,618608046.1840001800.294493400,5
,618749144.975037067.46523767,5
,61889442.261848566.10495278,5
,620925078.1994267289.2255711809,5
,621442266.1122359410.2263946552,5
,622108473.1648975884.2733499137,5
,623496489.1223414051.2742668530,5
,627723237.1281570949.3665223787,5
,632412347.2944714830.619982280,5
,632629353.2672757698.3234289541,5
,635228125.2383294993.4223267539,5
,638690794.1943705390.2721873937,5
,639040029.3311837732.1555399569,5
,640681541.785241211.1246664711,5
,64117818.4236870592.2945474257,5
,64195416.1115996907.3822787575,5
,642579973.4117023442.1102932279,5
,643134885.2917715.1552820914,5
,645093524.1741052763.186242472,5
,647246328.3147741946.3633535945,5
,648544551.4062322881.499481904,5
,648584753.3913577417.1830830008,5
,649135995.3306662744.3245930298,5
,649279385.2053382758.3098885456,5
,650307160.1998927915.565703248,5
,654157714.1568943315.2988476351,5
,655431365.3093491414.3160714252,5
,659321381.3856242271.2349363066,5
,660492291.2400887164.3792764429,5
,668448502.433175589.1981484707,5
,670436134.304944720.2523169606,5
,671415308.1016764387.3384713585,5
,672468543.62539096.3944962471,5
,67276917.3582556519.3048171986,5
,674769335.4004885620.697097981,5
,683674753.4011554482.1059458430,5
,685428964.1497480643.2968184054,5
,686264344.292738132.1554201508,5
,687215550.1979224911.1096876869,5
,687476897.3081427952.3536069291,5
,69958747.249634840.2055463835,5
,701345430.1257262501.1503994136,5
,704735111.1517244826.2367989690,5
,706043860.2340051976.3186510804,5
,70868603.1767340287.1808273532,5
,709898197.2092494444.3595805153,5
,710535907.3736296025.4141888334,5
,711479826.2569740038.975814105,5
,71467736.1095151382.476414901,5
,714891689.3783157810.1027037856,5
,716196996.2983089349.1011655862,5
,718117691.2816319563.3157994044,5
,718135035.2480505937.384953079,5
,719855348.4215849120.789873394,5
,72299495.2751937933.3226676087,5
,727205467.2115039712.2001225583,5
,7276558.1485076977.1589570652,5
,733700618.4217425771.207733582,5
,735200704.1032816390.1197006016,5
,735707369.718650527.3375909884,5
,736287086.2783672068.2683879792,5
,738364253.2177288421.2367356697,5
,738524220.1250330458.1352274326,5
,741431135.2017639166.2756964074,5
,743289272.851373004.4205369089,5
,746592610.3285196973.1254203430,5
,747470854.3510073158.253649014,5
,747902576.60684382.2862410690,5
,750870136.535118214.3805721115,5
,751924257.1107953676.2512229683,5
,753729633.1822014243.1002660564,5
,757460224.3097719290.2552780628,5
,75961186.2846282953.206790436,5
,76169601.2612911200.4124503754,5
,765705703.3184871615.3262151465,5
,770303005.2744452144.65869816,5
,770638831.3011076845.1451393370,5
,773104034.1907363362.2474179090,5
,775415850.3063428030.1006136524,5
,776037727.2554174555.1038174729,5
,780923359.3985573090.3051886626,5
,788880335.444119501.1160749076,5
,789425159.2431531894.2325040186,5
,789693796.519294532.345764120,5
,790995121.3512579620.3882857760,5
,792723032.3402563422.1470598581,5
,795466549.3342073361.474121464,5
,796728407.913020850.1391583379.120,5
,796848709.1156158312.1752655877,5
,79689564.663609473.3304931069,5
,797916792.3865649077.175344860,5
,800028332.718600122.313470061,5
